node_id,node_type,node_subtype,degree,source,source_edge,name,notes,display_group,display_color,display_label,infra_field,infra_type,infra_class,infra_category,infra_name,display_name,gate_name,gate_name_status,needs_gate_name_review,snap_dist_m,index_right,grid_x,grid_y,grid_id,lat,lon,cell_seq,grid_node_code
INF_0174,infrastructure,tourism:artwork,,infrastructure,E02416,King Jagiello Monument,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,King Jagiello Monument,King Jagiello Monument,,,False,6.183861673872214,11,3,2,32,40.77895660000001,-73.9667393,47,32047
INF_0308,infrastructure,barrier:gate,,infrastructure,E14099,Unnamed gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Unnamed gate,Unnamed gate,,missing_name,True,0.0,12,3,3,33,40.78340510000001,-73.9643465,20,33020
INF_0142,infrastructure,leisure:pitch,,infrastructure,E08596,Great Lawn Ball Field 7,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Great Lawn Ball Field 7,Great Lawn Ball Field 7,,,False,17.044298066793747,12,3,3,33,40.78338847081861,-73.96530135369824,21,33021
INF_0238,infrastructure,leisure:pitch,,infrastructure,E08598,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,45.51941174470563,12,3,3,33,40.783260500000004,-73.9650751,22,33022
INF_0211,infrastructure,leisure:pitch,,infrastructure,E12655,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,10.746488922041873,12,3,3,33,40.78278639999999,-73.9642351,25,33025
INF_0209,infrastructure,leisure:pitch,,infrastructure,E12632,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,8.688082529747978,12,3,3,33,40.78246883239332,-73.96445892630852,32,33032
INF_0143,infrastructure,leisure:pitch,,infrastructure,E12621,Great Lawn Ball Field 8,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Great Lawn Ball Field 8,Great Lawn Ball Field 8,,,False,31.369677643736694,12,3,3,33,40.78240599438392,-73.9654366358001,33,33033
INF_0212,infrastructure,leisure:pitch,,infrastructure,E08552,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,11.582223068711084,12,3,3,33,40.7821521,-73.9646888,35,33035
INF_0141,infrastructure,leisure:pitch,,infrastructure,E12616,Great Lawn Ball Field 6,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Great Lawn Ball Field 6,Great Lawn Ball Field 6,,,False,34.74894658977499,12,3,3,33,40.782014647592476,-73.96513706652664,37,33037
INF_0162,infrastructure,tourism:information,,infrastructure,E01756,Information,useful_infrastructure; tourism:information,infrastructure,#9467bd,Information / landmark,tourism,information,Information / landmark,Information / landmark,Information,Information,,,False,1.78670421013534,12,3,3,33,40.781484467740114,-73.96513743180255,39,33039
INF_0136,infrastructure,leisure:pitch,,infrastructure,E01724,Great Lawn Ball Field 1,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Great Lawn Ball Field 1,Great Lawn Ball Field 1,,,False,52.60334458702529,12,3,3,33,40.780471945593646,-73.96789122614483,41,33041
INF_0137,infrastructure,leisure:pitch,,infrastructure,E01067,Great Lawn Ball Field 2,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Great Lawn Ball Field 2,Great Lawn Ball Field 2,,,False,43.42951857723477,12,3,3,33,40.7802802411909,-73.96599347294195,43,33043
INF_0096,infrastructure,amenity:drinking_water,,infrastructure,E07293,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,5.683736250025254,13,3,4,34,40.78502041195435,-73.96663457857021,3,34003
INF_0159,infrastructure,tourism:information,,infrastructure,E12662,Information,useful_infrastructure; tourism:information,infrastructure,#9467bd,Information / landmark,tourism,information,Information / landmark,Information / landmark,Information,Information,,,False,0.926813713022923,13,3,4,34,40.78417143670187,-73.96718709049111,18,34018
INF_0255,infrastructure,tourism:information,,infrastructure,E12658,Seneca Village Landscape Geology,useful_infrastructure; tourism:information,infrastructure,#9467bd,Information / landmark,tourism,information,Information / landmark,Information / landmark,Seneca Village Landscape Geology,Seneca Village Landscape Geology,,,False,1.6996067906537506,13,3,4,34,40.78330935627215,-73.96764495949257,25,34025
INF_0206,infrastructure,leisure:playground,,infrastructure,E13957,Pinetum Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,Pinetum Playground,Pinetum Playground,,,False,3.7399013923319377,13,3,4,34,40.78318655138524,-73.96732363564105,28,34028
INF_0037,infrastructure,amenity:drinking_water,,infrastructure,E08681,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,1.015563433377549,13,3,4,34,40.78254446680498,-73.9667282425637,37,34037
INF_0140,infrastructure,leisure:pitch,,infrastructure,E08680,Great Lawn Ball Field 5,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Great Lawn Ball Field 5,Great Lawn Ball Field 5,,,False,39.10673102405111,13,3,4,34,40.782482636872345,-73.96686183421245,38,34038
INF_0097,infrastructure,amenity:drinking_water,,infrastructure,E01784,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,5.801882739149867,13,3,4,34,40.78197023589162,-73.96838201244479,41,34041
INF_0274,infrastructure,leisure:pitch,,infrastructure,E01739,The Great Lawn,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,The Great Lawn,The Great Lawn,,,False,105.46656544977894,13,3,4,34,40.78186861044507,-73.96761440575554,42,34042
INF_0138,infrastructure,leisure:pitch,,infrastructure,E01737,Great Lawn Ball Field 3,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Great Lawn Ball Field 3,Great Lawn Ball Field 3,,,False,55.60265172742088,13,3,4,34,40.781662631210004,-73.96777919001525,45,34045
INF_0068,infrastructure,amenity:drinking_water,,infrastructure,E12579,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.8265487538070255,13,3,4,34,40.78058741370077,-73.96884291068977,53,34053
INF_0284,infrastructure,amenity:toilets,,infrastructure,E03195,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,4.787648484461193,13,3,4,34,40.78044469999999,-73.9691714,58,34058
INF_0249,infrastructure,tourism:artwork,,infrastructure,E12557,Romeo and Juliet,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Romeo and Juliet,Romeo and Juliet,,,False,5.282157746874226,13,3,4,34,40.78042772541501,-73.96872467064283,59,34059
INF_0277,infrastructure,tourism:artwork,,infrastructure,E12559,The Tempest,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,The Tempest,The Tempest,,,False,3.2807439635596993,13,3,4,34,40.780418897144195,-73.96865435308378,61,34061
INF_0295,infrastructure,amenity:toilets,,infrastructure,E12526,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,16.70241068877099,13,3,4,34,40.7801196,-73.9692021,70,34070
INF_0002,infrastructure,leisure:playground,,infrastructure,E05640,Abraham and Joseph Spector Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,Abraham and Joseph Spector Playground,Abraham and Joseph Spector Playground,,,False,18.570313785248455,14,3,5,35,40.78436815048461,-73.9685113946091,2,35002
INF_0056,infrastructure,amenity:drinking_water,,infrastructure,E03226,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.3556373062398372,14,3,5,35,40.78413681600269,-73.96831627688059,6,35006
INF_0299,infrastructure,leisure:playground,,infrastructure,E05814,Toll Family Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,Toll Family Playground,Toll Family Playground,,,False,22.32333155023953,14,3,5,35,40.783942756680325,-73.96944523448465,9,35009
INF_0113,infrastructure,amenity:drinking_water,,infrastructure,E05666,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,10.760578181798909,14,3,5,35,40.78298973668998,-73.96990640724195,14,35014
INF_0030,infrastructure,leisure:playground,,infrastructure,E08030,Diana Ross Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,Diana Ross Playground,Diana Ross Playground,,,False,25.18136592254777,14,3,5,35,40.782158310518184,-73.970639919063,18,35018
INF_0117,infrastructure,amenity:drinking_water,,infrastructure,E13691,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,14.230172137158416,14,3,5,35,40.78212559999999,-73.9711431,20,35020
INF_0112,infrastructure,amenity:drinking_water,,infrastructure,E03266,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,10.654152919787407,15,4,1,41,40.79048999651169,-73.95466781036978,1,41001
INF_0281,infrastructure,amenity:toilets,,infrastructure,E03265,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,2.718156196213284,15,4,1,41,40.79033131168248,-73.95464877034583,2,41002
INF_0246,infrastructure,leisure:playground,,infrastructure,E03264,Robert Bendheim Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,Robert Bendheim Playground,Robert Bendheim Playground,,,False,20.345494688818203,15,4,1,41,40.79027193391621,-73.95464468820477,3,41003
INF_0004,infrastructure,tourism:artwork,,infrastructure,E03466,Albert Bertel Thorvaldsen,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Albert Bertel Thorvaldsen,Albert Bertel Thorvaldsen,,,False,55.89023049080122,15,4,1,41,40.78855016345734,-73.95665558479978,5,41005
INF_0033,infrastructure,amenity:drinking_water,,infrastructure,E13980,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,0.2641768674558407,15,4,1,41,40.78774894272853,-73.9564416982017,9,41009
INF_0179,infrastructure,leisure:playground,,infrastructure,E14002,Margaret L. Kempner Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,Margaret L. Kempner Playground,Margaret L. Kempner Playground,,,False,2.8037824319190006,15,4,1,41,40.7877361080871,-73.95663988769276,10,41010
INF_0095,infrastructure,amenity:drinking_water,,infrastructure,E04628,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,5.678013702142372,15,4,1,41,40.78462667179506,-73.9588776220229,24,41024
INF_0171,infrastructure,tourism:artwork,,infrastructure,E07276,John Purroy Mitchel,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,John Purroy Mitchel,John Purroy Mitchel,,,False,1.663375686664712,15,4,1,41,40.784383317696296,-73.95922803511874,30,41030
INF_0131,infrastructure,amenity:drinking_water,,infrastructure,E08345,Friedel Memorial Drinking Fountain,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Friedel Memorial Drinking Fountain,Friedel Memorial Drinking Fountain,,,False,2.6280425883428844,15,4,1,41,40.7843365461593,-73.9586819171505,31,41031
INF_0091,infrastructure,amenity:drinking_water,,infrastructure,E07245,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,4.88695993162871,15,4,1,41,40.78414225911497,-73.95923706905322,37,41037
INF_0198,infrastructure,leisure:pitch,,infrastructure,E00689,North Meadow Soccer Field 6,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Soccer Field 6,North Meadow Soccer Field 6,,,False,39.45588180417631,16,4,2,42,40.790978954770864,-73.95700698748236,1,42001
INF_0057,infrastructure,amenity:drinking_water,,infrastructure,E00695,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.376874251824503,16,4,2,42,40.790257435003625,-73.95764278011616,3,42003
INF_0161,infrastructure,tourism:information,,infrastructure,E08399,Information,useful_infrastructure; tourism:information,infrastructure,#9467bd,Information / landmark,tourism,information,Information / landmark,Information / landmark,Information,Information,,,False,1.6647275785981621,16,4,2,42,40.789775512346864,-73.95746616231776,6,42006
INF_0187,infrastructure,leisure:pitch,,infrastructure,E00790,North Meadow Baseball Field 11,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Baseball Field 11,North Meadow Baseball Field 11,,,False,35.1125701334751,17,4,3,43,40.79179404184205,-73.95819264153546,1,43001
INF_0189,infrastructure,leisure:pitch,,infrastructure,E00831,North Meadow Baseball Field 4,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Baseball Field 4,North Meadow Baseball Field 4,,,False,70.01574561836375,17,4,3,43,40.791681600000004,-73.9596246,2,43002
INF_0040,infrastructure,amenity:drinking_water,,infrastructure,E00793,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,1.1507155250163426,17,4,3,43,40.79157329623581,-73.95827863926151,5,43005
INF_0208,infrastructure,leisure:pitch,,infrastructure,E09379,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,1.972798309603471,17,4,3,43,40.79140318534522,-73.95955383820431,7,43007
INF_0199,infrastructure,leisure:pitch,,infrastructure,E00893,North Meadow Softball Field 12,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Softball Field 12,North Meadow Softball Field 12,,,False,29.276104476846726,17,4,3,43,40.791330093622896,-73.95831627706586,8,43008
INF_0192,infrastructure,leisure:sports_centre,,infrastructure,E12340,North Meadow Recreation Center,useful_infrastructure; leisure:sports_centre,infrastructure,#e377c2,Recreation,leisure,sports_centre,Recreation,Recreation,North Meadow Recreation Center,North Meadow Recreation Center,,,False,1.256210276645526,17,4,3,43,40.79125403630812,-73.9595219305719,10,43010
INF_0293,infrastructure,amenity:toilets,,infrastructure,E12341,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,12.836579055418127,17,4,3,43,40.79122294383532,-73.9592579755139,11,43011
INF_0102,infrastructure,amenity:drinking_water,,infrastructure,E12341,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,7.127437206153059,17,4,3,43,40.79122068886703,-73.95924128315006,12,43012
INF_0297,infrastructure,amenity:toilets,,infrastructure,E12314,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,25.440509371495445,17,4,3,43,40.79117732335155,-73.95959430084001,13,43013
INF_0215,infrastructure,leisure:pitch,,infrastructure,E12313,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,14.4820370995633,17,4,3,43,40.79110639730743,-73.95960692507342,14,43014
INF_0214,infrastructure,leisure:pitch,,infrastructure,E12313,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,14.347669736488072,17,4,3,43,40.79102117364359,-73.95962343576389,15,43015
INF_0213,infrastructure,leisure:pitch,,infrastructure,E12310,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,12.98237127516012,17,4,3,43,40.790839370192785,-73.95979661914224,16,43016
INF_0099,infrastructure,amenity:drinking_water,,infrastructure,E00875,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,6.345857294772318,17,4,3,43,40.79079645483695,-73.9594549421598,18,43018
INF_0226,infrastructure,leisure:pitch,,infrastructure,E04129,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,31.948390055029627,17,4,3,43,40.7895603,-73.9609893,25,43025
INF_0228,infrastructure,leisure:pitch,,infrastructure,E04130,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,32.65787154518569,17,4,3,43,40.78954179999999,-73.9610982,26,43026
INF_0230,infrastructure,leisure:pitch,,infrastructure,E04132,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,35.05377944799572,17,4,3,43,40.78951391477745,-73.9611998224983,27,43027
INF_0233,infrastructure,leisure:pitch,,infrastructure,E04133,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,38.73445135367798,17,4,3,43,40.78946318526452,-73.96133719434192,28,43028
INF_0235,infrastructure,leisure:pitch,,infrastructure,E04134,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,42.128288765838874,17,4,3,43,40.7893901670759,-73.96155715557909,29,43029
INF_0319,infrastructure,entrance:main,,infrastructure,E07439,Unnamed main entrance,useful_infrastructure; entrance:main,infrastructure,#7f7f7f,Entrance / gate,entrance,main,Entrance / gate,Entrance / gate,Unnamed main entrance,Unnamed main entrance,,missing_name,True,2.9630663177201355,17,4,3,43,40.78893004263793,-73.9614243430136,33,43033
INF_0041,infrastructure,amenity:drinking_water,,infrastructure,E07441,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,1.1524197756872245,17,4,3,43,40.78882746876079,-73.96196847528294,35,43035
INF_0193,infrastructure,leisure:pitch,,infrastructure,E04570,North Meadow Soccer Field 1,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Soccer Field 1,North Meadow Soccer Field 1,,,False,58.75887582194681,18,4,4,44,40.792619089933034,-73.96139690637466,1,44001
INF_0200,infrastructure,leisure:pitch,,infrastructure,E04414,North Meadow Softball Field 2,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Softball Field 2,North Meadow Softball Field 2,,,False,29.56076345270165,18,4,4,44,40.79220669969904,-73.96140564063157,4,44004
INF_0061,infrastructure,amenity:drinking_water,,infrastructure,E00850,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.469419886071322,18,4,4,44,40.7920383765009,-73.9613237410479,6,44006
INF_0188,infrastructure,leisure:pitch,,infrastructure,E00846,North Meadow Baseball Field 3,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Baseball Field 3,North Meadow Baseball Field 3,,,False,29.243227546427004,18,4,4,44,40.79175718820502,-73.9611200215893,7,44007
INF_0194,infrastructure,leisure:pitch,,infrastructure,E00824,North Meadow Soccer Field 2,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,North Meadow Soccer Field 2,North Meadow Soccer Field 2,,,False,45.95053472097715,18,4,4,44,40.79154059999999,-73.9600845,9,44009
INF_0242,infrastructure,leisure:pitch,,infrastructure,E04503,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,52.83395619431441,18,4,4,44,40.79063622217799,-73.96248889244788,13,44013
INF_0236,infrastructure,leisure:pitch,,infrastructure,E04504,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,42.997273722560614,18,4,4,44,40.790601954625124,-73.9624188260318,14,44014
INF_0240,infrastructure,leisure:pitch,,infrastructure,E13709,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,47.823203611855696,18,4,4,44,40.790540400000005,-73.9615287,16,44016
INF_0241,infrastructure,leisure:pitch,,infrastructure,E13709,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,48.62384367264688,18,4,4,44,40.790525276082796,-73.9616805355443,17,44017
INF_0237,infrastructure,leisure:pitch,,infrastructure,E04376,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,44.0157159959505,18,4,4,44,40.79048866286457,-73.96105280344287,19,44019
INF_0231,infrastructure,leisure:pitch,,infrastructure,E04375,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,37.09647885225725,18,4,4,44,40.7904832,-73.9610386,20,44020
INF_0216,infrastructure,leisure:pitch,,infrastructure,E04387,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,17.642449531174396,18,4,4,44,40.790342778680056,-73.96212728183166,21,44021
INF_0227,infrastructure,leisure:pitch,,infrastructure,E04387,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,32.47038545372571,18,4,4,44,40.79034043990263,-73.96212674364027,22,44022
INF_0225,infrastructure,leisure:pitch,,infrastructure,E04387,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,31.77845454306755,18,4,4,44,40.790310700000006,-73.9621199,23,44023
INF_0232,infrastructure,leisure:pitch,,infrastructure,E04305,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,37.3444482238648,18,4,4,44,40.78960754066026,-73.96328687810741,25,44025
INF_0239,infrastructure,leisure:pitch,,infrastructure,E04306,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,47.5574616741348,18,4,4,44,40.78959238180271,-73.96326011695268,26,44026
INF_0221,infrastructure,leisure:pitch,,infrastructure,E04313,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,19.467102005252027,18,4,4,44,40.7894887,-73.9623333,29,44029
INF_0217,infrastructure,leisure:pitch,,infrastructure,E04307,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,17.776642615321105,18,4,4,44,40.789485234458084,-73.96315327575792,30,44030
INF_0022,infrastructure,leisure:sports_centre,,infrastructure,E04315,Central Park Tennis Center,useful_infrastructure; leisure:sports_centre,infrastructure,#e377c2,Recreation,leisure,sports_centre,Recreation,Recreation,Central Park Tennis Center,Central Park Tennis Center,,,False,47.13607462384092,18,4,4,44,40.7894821,-73.9622941,31,44031
INF_0223,infrastructure,leisure:pitch,,infrastructure,E04315,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,24.681458812352002,18,4,4,44,40.7894821,-73.9622941,32,44032
INF_0220,infrastructure,leisure:pitch,,infrastructure,E04313,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,19.207282172762934,18,4,4,44,40.78947153740374,-73.96246080177916,33,44033
INF_0229,infrastructure,leisure:pitch,,infrastructure,E04318,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,33.38759065527053,18,4,4,44,40.78945775516841,-73.96224018811601,34,44034
INF_0219,infrastructure,leisure:pitch,,infrastructure,E04312,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,19.117083118012356,18,4,4,44,40.789450317589825,-73.96261863593728,35,44035
INF_0218,infrastructure,leisure:pitch,,infrastructure,E04312,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,19.01940269337618,18,4,4,44,40.789428384136116,-73.96278220958209,36,44036
INF_0234,infrastructure,leisure:pitch,,infrastructure,E04248,Pitch,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Pitch,Pitch,,,False,40.70110931030632,18,4,4,44,40.78936660000001,-73.9618098,38,44038
INF_0317,infrastructure,barrier:gate,,infrastructure,E04248,Unnamed gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Unnamed gate,Unnamed gate,,missing_name,True,23.475497034475485,18,4,4,44,40.78936660000001,-73.9618098,39,44039
